found|bluebook|normalized|source|shortName|issuingBody|issuingType
true|17 C.F.R. § 240.16a-10|17 CFR § 240.16a-10|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16a-11|17 CFR § 240.16a-11|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16a-12|17 CFR § 240.16a-12|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16a-13|17 CFR § 240.16a-13|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16b-1|17 CFR § 240.16b-1|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16b-3|17 CFR § 240.16b-3|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16b-5|17 CFR § 240.16b-5|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16b-6|17 CFR § 240.16b-6|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16b-7|17 CFR § 240.16b-7|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16b-8|17 CFR § 240.16b-8|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16c-1|17 CFR § 240.16c-1|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16c-2|17 CFR § 240.16c-2|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16c-3|17 CFR § 240.16c-3|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.16e-1|17 CFR § 240.16e-1|Beneficial Ownership Aggregation and Analysis of Significant Interests |Beneficial Ownership Aggregation and Analysis of Significant Interests |Securities and Exchange Commission|Code of Federal Regulations
true|SR 03-9|SR 03-9|Business Continuity|Business Continuity|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|FIL-68-97|FIL|Business Continuity|Business Continuity||
true|SR 20-3 / CA 20-2|SR 20-3 / CA 20-2|Business Continuity|Business Continuity|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|OCC Bulletin 2012-28|OCC BULLETIN 2012-28|Business Continuity|Business Continuity|Office of the Comptroller of the Currency|OCC Bulletins
true|SR 17-14|SR 17-14|Business Continuity|Business Continuity|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|FINRA Rule 4370|FINRA RULE 4370|Business Continuity|Business Continuity||
true|29 CFR 1910.38|29 CFR 1910.38|Business Continuity|Business Continuity||
true|SR 15-18|SR 15-18|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|SR 12-7|SR 12-7|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|OCC Bulletin 2012-16|OCC BULLETIN 2012-16|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Office of the Comptroller of the Currency|OCC Bulletins
true|12 C.F.R. § 225 and 252|12 CFR § 225 AND 252|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Federal Reserve Bank|Code of Federal Regulations
true|SR 12-17 / CA 12-14|SR 12-17 / CA 12-14|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|12 C.F.R. § 165(i)(2)|12 CFR § 165(i)(2)|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 252.155(c)(2)|12 CFR § 252.155(c)(2)|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 225.8(d)(iii)|12 CFR § 225.8(d)(iii)|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 46|12 CFR § 46|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Office of the Comptroller of the Currency|Code of Federal Regulations
true|BCC Bulletin 13-6|BCC BULLETIN 13-6|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|FIL-7-2010|FIL|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Federal Deposit Insurance Corporation|FDIC Fin. Inst. Letters (FIL)
true|SR 15-13|SR 15-13|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|BCC Bulletin 15-1|BCC BULLETIN 15-1|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|BCC Bulletin 14-3|BCC BULLETIN 14-3|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|BCC Bulletin 13-7|BCC BULLETIN 13-7|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|BCC Bulletin 13-5|BCC BULLETIN 13-5|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|BCC Bulletin 13-4|BCC BULLETIN 13-4|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|BCC Bulletin 13-3|BCC BULLETIN 13-3|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|BCC Bulletin 13-2|BCC BULLETIN 13-2|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|BCC Bulletin 13-1|BCC BULLETIN 13-1|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Basel Committee Coordination Bulletins
true|SR 09-4|SR 09-4|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|12 C.F.R. § 3|12 CFR § 3|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule||Code of Federal Regulations
true|12 C.F.R. § 217|12 CFR § 217|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule||Code of Federal Regulations
true|12 C.F.R. § 324|12 CFR § 324|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule||Code of Federal Regulations
true|12 C.F.R. § 3|12 CFR § 3|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule||Code of Federal Regulations
true|12 C.F.R. § 208|12 CFR § 208|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule||Code of Federal Regulations
true|FDIC 325|FDIC 325|Capital Plan and Stress Test Rule|Capital Plan and Stress Test Rule||Code of Federal Regulations
true|15 U.S.C. § 636(a)|15 USC § 636(a)|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9011|15 USC § 9011|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9042|15 USC § 9042|CARES Act|CARES Act|US Congress|U.S. Code
true|12 U.S.C. § 5612|12 USC § 5612|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9047|15 USC § 9047|CARES Act|CARES Act|US Congress|U.S. Code
true|12 U.S.C. § 84|12 USC § 84|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9051|15 USC § 9051|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9052|15 USC § 9052|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 1681s-2(a)(1)|15 USC § 1681s-2(a)(1)|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9056|15 USC § 9056|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9057|15 USC § 9057|CARES Act|CARES Act|US Congress|U.S. Code
true|42 U.S.C. § 256b (statutory note)|42 USC § 256b STATUTORY NOTE|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 223(c )|26 USC § 223(c )|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 106|26 USC § 106|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 220(d)(2)(A)|26 USC § 220(d)(2)(A)|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 223(d)(2)|26 USC § 223(d)(2)|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 6428|26 USC § 6428|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 72 (statutory note)|26 USC § 72 STATUTORY NOTE|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. §  401|26 USC § 401|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 402|26 USC § 402|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 172|26 USC § 172|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 6428|26 USC § 6428|CARES Act|CARES Act|US Congress|U.S. Code
true|15 U.S.C. § 9011|15 USC § 9011|CARES Act|CARES Act|US Congress|U.S. Code
true|26 U.S.C. § 72|26 USC § 72|CARES Act|CARES Act|US Congress|U.S. Code
true|312.3 (d)|312.3 D|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|312.4 (d)|312.4 D|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|15 U.S.C. §6502 (a)|15 USC § 6502 A|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|15 U.S.C. §6502 (b)|15 USC § 6502 B|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|16 C.F.R. § 312.3€|16 CFR § 312.3€|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|16 C.F.R. § 312.8|16 CFR § 312.8|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|16 C.F.R. § 312.10|16 CFR § 312.10|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|15 U.S.C. § 6502(b)|15 USC § 6502(b)|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|§ 312.3 (b)|§ 312.3 B|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|312.3 (c )|312.3 C )|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|312.4 (b)|312.4 B|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|§ 312.4 (c) 1 - 4|§ 312.4 C 1 - 4|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|15 U.S.C. §6502 (b)|15 USC § 6502 B|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|15 USC §6502(b)(1)(B)|15 USC § 6502(b)(1)(B)|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|15 USC §6502(b)(1)(C)|15 USC § 6502(b)(1)(C)|Children's On-line Privacy Protection Act (COPPA)|COPPA||
true|12 C.F.R. § 210.1, .5, .7, and .8|12 CFR § 210.1, AND |Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J)|Reg J|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 210.25|12 CFR § 210.25|Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J)|Reg J|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 210.28|12 CFR § 210.28|Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J)|Reg J|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 210.29|12 CFR § 210.29|Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J)|Reg J|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 210.30|12 CFR § 210.30|Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J)|Reg J|Federal Reserve Bank|Code of Federal Regulations
true|17 C.F.R. § 1- 17 C.F.R. § 199|17 CFR § 1- 17 CFR § 199|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 1.37|17 CFR § 1.37|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 22.11|17 CFR § 22.11|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 22.12|17 CFR § 22.12|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|NFA Rule 2-30|NFA RULE 2-30|Commodities and Futures|Commodities and Futures||NFA Rulebook
true|17 C.F.R. § 1.33|17 CFR § 1.33|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|NFA Bylaw 1101|NFA BYLAW 1101|Commodities and Futures|Commodities and Futures||NFA Rulebook
true|CME Rulebook Chapters 1-901|CME RULEBOOK CHAPTERS 1-901|Commodities and Futures|Commodities and Futures||CME Rulebook
true|NFA Bylaw 301|NFA BYLAW 301|Commodities and Futures|Commodities and Futures||NFA Rulebook
true|17 C.F.R. § 3.12|17 CFR § 3.12|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 3.70|17 CFR § 3.70|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 30.4|17 CFR § 30.4|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 33.3|17 CFR § 33.3|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|CME Rule 501|CME RULE 501|Commodities and Futures|Commodities and Futures||CME Rulebook
true|CME Rule 502|CME RULE 502|Commodities and Futures|Commodities and Futures||CME Rulebook
true|CME Rule 505|CME RULE 505|Commodities and Futures|Commodities and Futures||CME Rulebook
true|CME Rule 510|CME RULE 510|Commodities and Futures|Commodities and Futures||CME Rulebook
true|CME Rule 511|CME RULE 511|Commodities and Futures|Commodities and Futures||CME Rulebook
true|CME Rule 950|CME RULE 950|Commodities and Futures|Commodities and Futures||CME Rulebook
true|CME Rule 958|CME RULE 958|Commodities and Futures|Commodities and Futures||CME Rulebook
true|NFA Rule 2-24|NFA RULE 2-24|Commodities and Futures|Commodities and Futures||NFA Rulebook
true|17 C.F.R. § 3.10|17 CFR § 3.10|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 4.5|17 CFR § 4.5|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 4.6|17 CFR § 4.6|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 4.7|17 CFR § 4.7|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 4.12|17 CFR § 4.12|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 4.13|17 CFR § 4.13|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 4.14|17 CFR § 4.14|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 170.15|17 CFR § 170.15|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
true|17 C.F.R. § 170.17|17 CFR § 170.17|Commodities and Futures|Commodities and Futures|US Commodity Futures Trading Commission|Code of Federal Regulations
