"U.S. States and Other Jurisdictions","New York","Supreme Court, Appellate Division (N.Y. App. Div.), previously Supreme Court, General Term (N.Y. Gen. Term): Cite to N.Y.S. or N.Y.S.2d.","","West?s New York Supplement","N.Y.S., N.Y.S.2d","NYS NYSD",""
"U.S. States and Other Jurisdictions","New York","Supreme Court, Appellate Division (N.Y. App. Div.), previously Supreme Court, General Term (N.Y. Gen. Term): Cite to N.Y.S. or N.Y.S.2d.","","Appellate Division Reports","A.D., A.D.2d, A.D.3d","AD ADD ADD",""
"U.S. States and Other Jurisdictions","New York","Supreme Court, Appellate Division (N.Y. App. Div.), previously Supreme Court, General Term (N.Y. Gen. Term): Cite to N.Y.S. or N.Y.S.2d.","","Supreme Court Reports","N.Y. Sup. Ct.","NY SUP CT",""
"U.S. States and Other Jurisdictions","New York","Supreme Court, Appellate Division (N.Y. App. Div.), previously Supreme Court, General Term (N.Y. Gen. Term): Cite to N.Y.S. or N.Y.S.2d.","","Lansing?s Reports","Lans.","LANS",""
"U.S. States and Other Jurisdictions","New York","Supreme Court, Appellate Division (N.Y. App. Div.), previously Supreme Court, General Term (N.Y. Gen. Term): Cite to N.Y.S. or N.Y.S.2d.","","Barbour?s Supreme Court Reports","Barb.","BARB",""
"U.S. States and Other Jurisdictions","New York","Other lower courts (e.g., N.Y. App. Term, N.Y. Sup. Ct., N.Y. Ct. Cl., N.Y. Civ. Ct., N.Y. Crim. Ct., N.Y. Fam. Ct.): Cite to N.Y.S. or N.Y.S.2d.","","West?s New York Supplement","N.Y.S., N.Y.S.2d","NYS NYSD",""
"U.S. States and Other Jurisdictions","New York","Other lower courts (e.g., N.Y. App. Term, N.Y. Sup. Ct., N.Y. Ct. Cl., N.Y. Civ. Ct., N.Y. Crim. Ct., N.Y. Fam. Ct.): Cite to N.Y.S. or N.Y.S.2d.","","New York Miscellaneous Reports","Misc., Misc. 2d","MISC MISC 2d",""
"U.S. States and Other Jurisdictions","New York","Other lower courts before 1888: Cite to one of the following reporters.","","Abbott?s New Cases","Abb. N. Cas.","ABB N CAS",""
"U.S. States and Other Jurisdictions","New York","Other lower courts before 1888: Cite to one of the following reporters.","","Abbott?s Practice Reports","Abb. Pr., Abb. Pr. (n.s.)","ABB PR ABB PR NS",""
"U.S. States and Other Jurisdictions","New York","Other lower courts before 1888: Cite to one of the following reporters.","","Howard?s Practice Reports","How. Pr., How. Pr. (n.s.)","HOW PR HOW PR NS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","McKinney?s Consolidated Laws of New York Annotated (West)","N.Y. <subject> Law ? x (McKinney <year>)","NY SUBJECT LAW ? X MCKINNEY YEAR",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","New York Consolidated Laws Service (LexisNexis)","N.Y. <subject> Law ? x (Consol. <year>)","NY SUBJECT LAW ? X CONSOL YEAR",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","New York Consolidated Laws Unannotated (LexisNexis)","N.Y. <subject> Law ? x (LexisNexis <year>)","NY SUBJECT LAW ? X LEXISNEXIS YEAR",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Abandoned Property","Aband. Prop.","ABAND PROP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Agricultural Conservation","Agric. Conserv.","AGRIC CONSERV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Agriculture and Markets","Agric. & Mkts.","AGRIC & MKTS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Alcoholic Beverage Control","Alco. Bev. Cont.","ALCO BEV CONT",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Alternative County Government","Alt. County Gov?t","ALT COUNTY GOVT",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Arts and Cultural Affairs","Arts & Cult. Aff.","ARTS & CULT AFF",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Banking","Banking","BANKING",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Benevolent Orders","Ben. Ord.","BEN ORD",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Business Corporation","Bus. Corp.","BUS CORP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Canal","Canal","CANAL",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Civil Practice Law and Rules","N.Y. C.P.L.R. <rule no.> (McKinney <year>)or:N.Y. C.P.L.R. <rule no.> (Consol. <year>)","NY CPLR RULE NO MCKINNEY YEARORNY CPLR RULE NO CONSOL YEAR",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Civil Rights","Civ. Rights","CIV RIGHTS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Civil Service","Civ. Serv.","CIV SERV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Commerce","Com.","COM",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Cooperative Corporations","Coop. Corp.","COOP CORP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Correction","Correct.","CORRECT",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","County","County","COUNTY",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Criminal Procedure","Crim. Proc.","CRIM PROC",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Debtor and Creditor","Debt. & Cred.","DEBT & CRED",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Domestic Relations","Dom. Rel.","DOM REL",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Economic Development","Econ. Dev.","ECON DEV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Education","Educ.","EDUC",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Elder","Elder","ELDER",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Election","Elec.","ELEC",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Eminent Domain Procedure","Em. Dom. Proc.","EM DOM PROC",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Employers? Liability","Empl?rs Liab.","EMPLRS LIAB",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Energy","Energy","ENERGY",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Environmental Conservation","Envtl. Conserv.","ENVTL CONSERV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Estates, Powers and Trusts","Est. Powers & Trusts","EST POWERS & TRUSTS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Executive","Exec.","EXEC",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Financial Services","Fin. Serv.","FIN SERV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","General Associations","Gen. Ass?ns","GEN ASSNS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","General Business","Gen. Bus.","GEN BUS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","General City","Gen. City","GEN CITY",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","General Construction","Gen. Constr.","GEN CONSTR",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","General Municipal","Gen. Mun.","GEN MUN",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","General Obligations","Gen. Oblig.","GEN OBLIG",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Highway","High.","HIGH",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Indian","Indian","INDIAN",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Insurance","Ins.","INS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Judiciary","Jud.","JUD",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Judiciary Court Acts","Jud. Ct. Acts","JUD CT ACTS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Labor","Lab.","LAB",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Legislative","Legis.","LEGIS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Lien","Lien","LIEN",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Limited Liability Company","Ltd. Liab. Co.","LTD LIAB CO",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Local Finance","Local Fin.","LOCAL FIN",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Mental Hygiene","Mental Hyg.","MENTAL HYG",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Military","Mil.","MIL",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Multiple Dwelling","Mult. Dwell.","MULT DWELL",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Multiple Residence","Mult. Resid.","MULT RESID",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Municipal Home Rule and Statute of Local Governments","Mun. Home Rule","MUN HOME RULE",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Navigation","Nav.","NAV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Not-for-Profit Corporation","Not-for-Profit Corp.","NOTFORPROFIT CORP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Optional County Government","Opt. Cty. Gov?t","OPT CTY GOVT",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Parks, Recreation and Historic Preservation","Parks Rec. & Hist. Preserv.","PARKS REC & HIST PRESERV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Partnership","P?ship","PSHIP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Penal","Penal","PENAL",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Personal Property","Pers. Prop.","PERS PROP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Private Housing Finance","Priv. Hous. Fin.","PRIV HOUS FIN",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Public Authorities","Pub. Auth.","PUB AUTH",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Public Buildings","Pub. Bldgs.","PUB BLDGS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Public Health","Pub. Health","PUB HEALTH",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Public Housing","Pub. Hous.","PUB HOUS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Public Lands","Pub. Lands","PUB LANDS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Public Officers","Pub. Off.","PUB OFF",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Public Service","Pub. Serv.","PUB SERV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Racing, Pari-Mutuel Wagering and Breeding","Rac. Pari-Mut. Wag. & Breed.","RAC PARIMUT WAG & BREED",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Railroad","R.R.","RR",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Rapid Transit","Rapid Trans.","RAPID TRANS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Real Property","Real Prop.","REAL PROP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Real Property Actions and Proceedings","Real Prop. Acts.","REAL PROP ACTS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Real Property Tax","Real Prop. Tax","REAL PROP TAX",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Religious Corporations","Relig. Corp.","RELIG CORP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Retirement and Social Security","Retire. & Soc. Sec.","RETIRE & SOC SEC",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Rural Electric Cooperative","Rural Elec. Coop.","RURAL ELEC COOP",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Second Class Cities","Second Class Cities","SECOND CLASS CITIES",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Social Services","Soc. Serv.","SOC SERV",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Soil and Water Conservation Districts","Soil & Water Conserv. Dist.","SOIL & WATER CONSERV DIST",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","State","State","STATE",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","State Administrative Procedure Act","A.P.A.","APA",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","State Finance","State Fin.","STATE FIN",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","State Printing and Public Documents","State Print. & Pub. Docs.","STATE PRINT & PUB DOCS",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","State Technology","State Tech.","STATE TECH",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Statutes","Stat.","STAT",""
"U.S. States and Other Jurisdictions","New York","Statutory compilations: Cite to one of the following sources.","","Surrogate?s Court Procedure Act","Surr. Ct. Proc. Act","SURR CT PROC ACT",""
