Unique ID,Identification Field,Issuance Type,Weblink,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,2020,2021,2022,2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type,Identification Field,QA Data Testing,QA Data Testing 2,QA Data Testing 3,Ingestion Status,Ingestion Status 2,Ingestion Status 3,Cost,Data Conversion,SDC Status,Baseline Content,Engin Status
001513,,Hawaii - Bills,https://www.capitol.hawaii.gov/,US State,United States,Hawaii,Hawaii State Legislature,English,Hawaii - Bills,https://www.capitol.hawaii.gov/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Hawaii - Revised Statutes,,,,,P2,,,,,,,,,,,,,,,,Innodata,,,
000667,,Hawaii - Revised Statutes,https://www.capitol.hawaii.gov/docs/HRS.htm,US State,United States,Hawaii,Hawaii State Legislature,English,Hawaii - Revised Statutes,https://www.capitol.hawaii.gov/docs/HRS.htm,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Haw. Stat. § 1.1,,,,P2,,,,,,,,,,,,,,,,Innodata,,,
000665,,Hawaii - Administrative Rules,http://ltgov.hawaii.gov/the-office/administrative-rules/,US State,United States,Hawaii,Hawaii State Legislature,English,Hawaii - Administrative Rules,http://ltgov.hawaii.gov/the-office/administrative-rules/,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,P2,,,,,,,,,,,,,,,,,Innodata,,,
001071,,Hawaii - Register,http://ltgov.hawaii.gov/the-office/administrative-rules/administrative-rules-updates-monthly-reports/,US State,United States,Hawaii,Hawaii State Legislature,English,Hawaii - Register,http://ltgov.hawaii.gov/the-office/administrative-rules/administrative-rules-updates-monthly-reports/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P2,,,,,,,,,,,,,,,,Innodata,,,
001295,,Hong Kong Statutory Instruments (Consolidated Laws),https://www.elegislation.gov.hk/index/chapternumber?p0=1&TYPE=1&TYPE=2&TYPE=3&LANGUAGE=E,International ,APAC,Hong Kong,Hong Kong Government,English,Hong Kong Statutory Instruments (Consolidated Laws),https://www.elegislation.gov.hk/index/chapternumber?p0=1&TYPE=1&TYPE=2&TYPE=3&LANGUAGE=E,9,,,,2022-12-22 00:00,,,Statutes/Regulations,,,checked,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001297,,Hong Kong Competition Commission Press Releases,https://www.compcomm.hk/en/media/press/press_announce.html,International ,APAC,Hong Kong,Hong Kong Competition Commission,English,Hong Kong Competition Commission Press Releases,https://www.compcomm.hk/en/media/press/press_announce.html,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001296,,"Hong Kong PCPD Speeches, Presentations & Articles",https://www.pcpd.org.hk/english/news_events/speech/index.html,International ,APAC,Hong Kong,Hong Kong Privacy Commissioner for Personal Data,English,"Hong Kong PCPD Speeches, Presentations & Articles",https://www.pcpd.org.hk/english/news_events/speech/index.html,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
000204,,HKMA Supervisory Policy Manuals,http://www.hkma.gov.hk/eng/key-functions/banking-stability/supervisory-policy-manuals,International ,APAC,Hong Kong,Hong Kong Monetary Authority (HKMA),English,HKMA Supervisory Policy Manuals,http://www.hkma.gov.hk/eng/key-functions/banking-stability/supervisory-policy-manuals,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
000203,,HKMA Guidelines and Circulars,http://www.hkma.gov.hk/eng/key-information/guidelines-and-circulars/circulars/2015/,International ,APAC,Hong Kong,Hong Kong Monetary Authority (HKMA),English,HKMA Guidelines and Circulars,http://www.hkma.gov.hk/eng/key-information/guidelines-and-circulars/circulars/2015/,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
000182,,HKMA AML Ordinances and Statutory Guidelines,https://www.hkma.gov.hk/eng/key-functions/banking/anti-money-laundering-and-counter-financing-of-terrorism/ordinances-statutory-guidelines/,International ,APAC,Hong Kong,Hong Kong Monetary Authority (HKMA),English,HKMA AML Ordinances and Statutory Guidelines,https://www.hkma.gov.hk/eng/key-functions/banking/anti-money-laundering-and-counter-financing-of-terrorism/ordinances-statutory-guidelines/,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
000205,,HK SFC Circulars,http://www.sfc.hk/edistributionWeb/gateway/EN/circular,International ,APAC,Hong Kong,Hong Kong Securities and Futures Commission (HKSFC),English,HK SFC Circulars,http://www.sfc.hk/edistributionWeb/gateway/EN/circular,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001298,,Hong Kong Companies Registry Press Releases,https://www.cr.gov.hk/en/publications/news-press/press.htm,International ,APAC,Hong Kong,Hong Kong Government Companies Registry,English,Hong Kong Companies Registry Press Releases,https://www.cr.gov.hk/en/publications/news-press/press.htm,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
000668,,Idaho - Admin Code,https://adminrules.idaho.gov/rules/current/index.html,US State,United States,Idaho,Idaho State Legislature,English,Idaho - Admin Code,https://adminrules.idaho.gov/rules/current/index.html,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Level below Department,,,,Example - Department of Finance > 12.01.08 rules Pursuant to the Uniform Securities Act (2004),P0,,,,,,,,ADMINISTRATIVE_COMPILATION,,,,,,,,,DCL,,,
001514,,Idaho - Bills,https://legislature.idaho.gov/sessioninfo/2020/legislation/,US State,United States,Idaho,Idaho State Legislature,English,Idaho - Bills,https://legislature.idaho.gov/sessioninfo/2020/legislation/,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Idaho - Revised Statutes,,,,,P1,,,,,,,SESSION_LAWS,,,,,,,,,DCL,,,
000670,IDAHO_STATUTES,Idaho - Revised Statutes,https://legislature.idaho.gov/statutesrules/idstat/,US State,United States,Idaho,Idaho State Legislature,English,Idaho - Revised Statutes,https://legislature.idaho.gov/statutesrules/idstat/,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Idaho Code § {{TITLE}}-{{SECTION}},,,P0,,,,,,,,STATUTORY_COMPILATION,IDAHO_STATUTES,,,,,,,,DCL,Delivered,Missing,
001072,,Idaho - Register,https://adminrules.idaho.gov/bulletin/index.html,US State,United States,Idaho,Idaho State Legislature,English,Idaho - Register,https://adminrules.idaho.gov/bulletin/index.html,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P1,,,,,,,ADMINISTRATIVE_COMPILATION,,,,,,,,,DCL,,,
000672,ILLINOIS_ADMINISTRATIVE_CODE,Illinois - Admin Code,http://www.ilga.gov/commission/jcar/admincode/titles.html,US State,United States,Illinois,Illinois State Legislature,English,Illinois - Admin Code,http://www.ilga.gov/commission/jcar/admincode/titles.html,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,checked,,Monthly,1/1/2021,n/a (versioned),Part,,"Ill. Admin. Code tit. {{TITLE}}, § {{PART}}{{SECTION}}",,,P0,,,,,,,,ADMINISTRATIVE_COMPILATION,ILLINOIS_ADMINISTRATIVE_CODE,,,,,,,,DCL,,Inprogress,
000673,,Illinois - Bills,http://www.ilga.gov/legislation/default.asp,US State,United States,Illinois,Illinois State Legislature,English,Illinois - Bills,http://www.ilga.gov/legislation/default.asp,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Illinois - Revised Statutes,,,,,P1,,,,,,,SESSION_LAWS,,,,,,,,,DCL,,,
000674,ILLINOIS_STATUTES,Illinois - Revised Statutes,http://www.ilga.gov/legislation/ilcs/ilcs.asp,US State,United States,Illinois,Illinois State Legislature,English,Illinois - Revised Statutes,http://www.ilga.gov/legislation/ilcs/ilcs.asp,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,checked,,Monthly,1/1/2021,n/a (versioned),Act,,{{CHAPTER}} Ill. Comp. Stat. {{ACT}}/{{SECTION}},215 Ill. Comp. Stat. 155/18.1,,P0,,,,,,,,STATUTORY_COMPILATION,ILLINOIS_STATUTES,,,,,,,"$10,796.00",DCL,Delivered,Delivered,Yes
001073,,Illinois - Register,https://www.cyberdriveillinois.com/departments/index/register/home.html,US State,United States,Illinois,Illinois State Legislature,English,Illinois - Register,https://www.cyberdriveillinois.com/departments/index/register/home.html,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P1,,,,,,,ADMINISTRATIVE_REGISTER,,,,,,,,,DCL,,,
001615,,India - State Acts of Telangana,https://indiacode.nic.in/handle/123456789/2508/,International ,APAC,India,Government of Telangana,English,India - State Acts of Telangana,https://indiacode.nic.in/handle/123456789/2508/,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001616,,India - Government of Tamil Nadu Rules and Regulations,https://www.tn.gov.in/rules/dept,International ,APAC,India,Government of Tamil Nadu,English,India - Government of Tamil Nadu Rules and Regulations,https://www.tn.gov.in/rules/dept,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001617,,India - Government of Tamil Nadu Acts and Ordinances,https://www.tn.gov.in/acts,International ,APAC,India,Government of Tamil Nadu,English,India - Government of Tamil Nadu Acts and Ordinances,https://www.tn.gov.in/acts,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001619,,India - Securities and Exchange Board of India (SEBI) Circulars,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=1&ssid=7&smid=0,International ,APAC,India,Securities and Exchange Board of India (SEBI) ,English,India - Securities and Exchange Board of India (SEBI) Circulars,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=1&ssid=7&smid=0,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001618,,India - Securities and Exchange Board of India (SEBI) Regulations,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=1&ssid=3&smid=0,International ,APAC,India,Securities and Exchange Board of India (SEBI) ,English,India - Securities and Exchange Board of India (SEBI) Regulations,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=1&ssid=3&smid=0,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001613,,"India - Karnataka Acts, Ordinances, and Notifications",http://dpal.kar.nic.in/actsOrdinance.htm,International ,APAC,India,Government of Karnataka,English/Kannada,"India - Karnataka Acts, Ordinances, and Notifications",http://dpal.kar.nic.in/actsOrdinance.htm,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001614,,India - Karnataka Orders and Circulars,https://karunadu.karnataka.gov.in/English/pages/Government-orders-and-Circular.aspx,International ,APAC,India,Government of Karnataka,English,India - Karnataka Orders and Circulars,https://karunadu.karnataka.gov.in/English/pages/Government-orders-and-Circular.aspx,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001612,,India Acts and Rules,https://www.india.gov.in/my-government/acts,International ,APAC,India,India Government,English,India Acts and Rules,https://www.india.gov.in/my-government/acts,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001406,,India Ministry of Labor & Employment Press Releases,https://pib.gov.in/newsite/pmreleases.aspx?mincode=21,International ,APAC,India,India Ministry of Labor & Employment,English,India Ministry of Labor & Employment Press Releases,https://pib.gov.in/newsite/pmreleases.aspx?mincode=21,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001611,,India Department of Telecommunications Acts & Rules,https://dot.gov.in/act-rules,International ,APAC,India,Department of Telecommunications,English,India Department of Telecommunications Acts & Rules,https://dot.gov.in/act-rules,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001405,,Ministry of Corporate Affairs Notices and Circulars,http://www.mca.gov.in/MinistryV2/noticesandcirculars.html,International ,APAC,India,India Ministry of Corporate Affairs,English,Ministry of Corporate Affairs Notices and Circulars,http://www.mca.gov.in/MinistryV2/noticesandcirculars.html,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001404,,Reserve Bank of India Master Circulars,https://www.rbi.org.in/Scripts/BS_ViewMasterCirculardetails.aspx,International ,APAC,India,Reserve Bank of India,English,Reserve Bank of India Master Circulars,https://www.rbi.org.in/Scripts/BS_ViewMasterCirculardetails.aspx,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001422,,Ministry of Electronics and Information Technology Press Releases,http://meity.gov.in/press-releases,International ,APAC,India,Ministry of Electronics and Information Technology,English,Ministry of Electronics and Information Technology Press Releases,http://meity.gov.in/press-releases,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
000681,,Indiana - Register,http://iac.iga.in.gov/iac/irtoc.htm,US State,United States,Indiana,Indiana State Legislature,English,Indiana - Register,http://iac.iga.in.gov/iac/irtoc.htm,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P2,,,,,,,ADMINISTRATIVE_REGISTER,,,,,,,,,DCL,,,
000679,,Indiana - DUPLICATE,http://iga.in.gov/legislative/laws/2019/ic/titles/001,US State,United States,Indiana,Indiana State Legislature,English,Indiana - DUPLICATE,http://iga.in.gov/legislative/laws/2019/ic/titles/001,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,P0,,,,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
001515,,Indiana - Bills,http://iga.in.gov/legislative/2020/bills/,US State,United States,Indiana,Indiana State Legislature,English,Indiana - Bills,http://iga.in.gov/legislative/2020/bills/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Indiana - Revised Statutes,,,,,P2,,,,,,,SESSION_LAWS,,,,,,,,,DCL,,,
000682,INDIANA_CODE,Indiana - Revised Statutes,http://iga.in.gov/legislative/laws/2019/ic/titles/001,US State,United States,Indiana,Indiana State Legislature,English,Indiana - Revised Statutes,http://iga.in.gov/legislative/laws/2019/ic/titles/001,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Ind. Code § {{TITLE}}-{{ARTICLE}}-{{CHAPTER}}-{{SECTION}},,,P0,P2,,,,679,,,STATUTORY_COMPILATION,INDIANA_CODE,,,,,,,,DCL,,,
000678,INDIANA_ADMINISTRATIVE_CODE,Indiana - Administrative Code,http://iac.iga.in.gov/iac//,US State,United States,Indiana,Indiana State Legislature,English,Indiana - Administrative Code,http://iac.iga.in.gov/iac//,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Article,,{{TITLE}} Ind. Admin. Code {{REGULATION}},,,P0,,,,,,,,ADMINISTRATIVE_COMPILATION,INDIANA_ADMINISTRATIVE_CODE,,,,,,,,DCL,Delivered,Inprogress,
001641,,International Organization of Securities Commissions (IOSCO) Principles,https://www.iosco.org/library/pubdocs/pdf/IOSCOPD561.pdf,International ,International,International,International Organization of Securities Commissions (IOSCO),English,International Organization of Securities Commissions (IOSCO) Principles,https://www.iosco.org/library/pubdocs/pdf/IOSCOPD561.pdf,7,,2021 Contract,,2022-06-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,P0,,,,,,,,,,,,,,,,Innodata,,,
001118,,FX Global Code,https://www.globalfxc.org/fx_global_code.htm,International ,International,International,Global Foreign Exchange Committee,English,FX Global Code,https://www.globalfxc.org/fx_global_code.htm,6,checked,2021 Contract,,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,P0,,,,,,,,,,,,,,,,Innodata,,,
000684,,Iowa - Bills,https://www.legis.iowa.gov/legislation/billTracking,US State,United States,Iowa,Iowa State Legislature,English,Iowa - Bills,https://www.legis.iowa.gov/legislation/billTracking,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Iowa - Revised Statutes,,,,,P1,,,,,,,SESSION_LAWS,,,,,,,,,DCL,,,
001074,,Iowa - Register,https://www.legis.iowa.gov/law/administrativeRules/bulletinSupplementListings,US State,United States,Iowa,Iowa State Legislature,English,Iowa - Register,https://www.legis.iowa.gov/law/administrativeRules/bulletinSupplementListings,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P1,,,,,,,ADMINISTRATIVE_REGISTER,,,,,,,,,DCL,,,
000683,IOWA_ADMINISTRATIVE_CODE,Iowa - Administrative Code,https://www.legis.iowa.gov/law/administrativeRules/agencies,US State,United States,Iowa,Iowa State Legislature,English,Iowa - Administrative Code,https://www.legis.iowa.gov/law/administrativeRules/agencies,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Iowa Admin. Code r. {{SECTION}},,,P0,,,,,,,,ADMINISTRATIVE_COMPILATION,IOWA_ADMINISTRATIVE_CODE,,,,,,,,DCL,Delivered,Inprogress,Yes
000686,IOWA_CODE,Iowa - Revised Statutes,https://www.legis.iowa.gov/law/iowaCode,US State,United States,Iowa,Iowa State Legislature,English,Iowa - Revised Statutes,https://www.legis.iowa.gov/law/iowaCode,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Iowa Code § {{CHAPTER}}.{{SECTION}},,,P0,,,,,,,,STATUTORY_COMPILATION,IOWA_CODE,,,,,,,,DCL,Delivered,Inprogress,
001543,,ILRC Press Room,https://www.lawreform.ie/news.11.html,International ,EMEA,Ireland,Irish Law Reform Commission,English,ILRC Press Room,https://www.lawreform.ie/news.11.html,6,checked,,,2022-03-25 00:00,,,Proposed/Monitoring,,,,,,,,,,,,,,P1,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001542,,Classified List of Legislation in Force in Ireland ,http://revisedacts.lawreform.ie/classlist/intro,International ,EMEA,Ireland,Irish Law Reform Commission,English,Classified List of Legislation in Force in Ireland ,http://revisedacts.lawreform.ie/classlist/intro,6,checked,,,2022-03-25 00:00,,,Proposed/Monitoring,,,,,,,,,,,,,,P1,,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
001541,IRLC_REVISED_ACTS,ILRC Revised Acts,http://revisedacts.lawreform.ie/revacts/chron,International ,EMEA,Ireland,Irish Law Reform Commission,English,ILRC Revised Acts,http://revisedacts.lawreform.ie/revacts/chron,1,checked,2021 Contract,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,Weekly,1/1/2021,N (with exceptions),Act,,{{ACT}} ({{YEAR_DESIGNATION}})§{{SECTION}}({{PARAGRAPH}}) (ILRC),,Scope pending pilot analysis,P0,,,,,,,,STATUTORY_COMPILATION,IRLC_REVISED_ACTS,,,,,,,,DCL,,,
001322,,CBI  Legal Notices,https://www.centralbank.ie/news-media/legal-notices,International ,EMEA,Ireland,Central Bank of Ireland,English,CBI  Legal Notices,https://www.centralbank.ie/news-media/legal-notices,6,checked,,,2022-03-25 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,P1,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
